model	language	task	perturbation	probing_location	dev_acc	test_acc
mBERT	Latvian	case_noun	B$_2$	first	0.6457142857142858	0.5735714285714285
mBERT	Latvian	case_noun	B$_2$	last	0.8971428571428571	0.8578571428571429
mBERT	Latvian	case_noun	L$_2$	first	0.6435714285714286	0.6714285714285715
mBERT	Latvian	case_noun	L$_2$	last	0.9428571428571428	0.9
mBERT	Latvian	case_noun	R$_2$	first	0.6628571428571429	0.6128571428571429
mBERT	Latvian	case_noun	R$_2$	last	0.9271428571428572	0.8935714285714286
mBERT	Latvian	case_noun	TARG	first	0.6957142857142857	0.6807142857142858
mBERT	Latvian	case_noun	TARG	last	0.6985714285714285	0.6892857142857143
mBERT	Latvian	case_noun	mBERT-rand-subw	first	0.24071428571428571	0.23642857142857143
mBERT	Latvian	case_noun	mBERT-rand-subw	last	0.68	0.7478571428571429
mBERT	Latvian	case_noun	next1	first	0.6564285714285715	0.6885714285714286
mBERT	Latvian	case_noun	permute	first	0.5471428571428572	0.5628571428571428
mBERT	Latvian	case_noun	permute	last	0.8957142857142858	0.8257142857142857
mBERT	Latvian	case_noun	prev1	last	0.7942857142857144	0.8171428571428571
mBERT	Latvian	case_noun		first	0.6642857142857144	0.687857142857143
mBERT	Latvian	case_noun		last	0.9692857142857143	0.92
mBERT	Latvian	case_propn	B$_2$	first	0.6692857142857144	0.6328571428571428
mBERT	Latvian	case_propn	B$_2$	last	0.8821428571428571	0.8985714285714286
mBERT	Latvian	case_propn	L$_2$	first	0.7542857142857143	0.7314285714285714
mBERT	Latvian	case_propn	L$_2$	last	0.9157142857142857	0.9414285714285714
mBERT	Latvian	case_propn	R$_2$	first	0.7121428571428571	0.6678571428571428
mBERT	Latvian	case_propn	R$_2$	last	0.905	0.9307142857142858
mBERT	Latvian	case_propn	TARG	first	0.7771428571428572	0.7478571428571429
mBERT	Latvian	case_propn	TARG	last	0.7742857142857142	0.7414285714285713
mBERT	Latvian	case_propn	mBERT-rand-subw	first	0.305	0.24642857142857144
mBERT	Latvian	case_propn	mBERT-rand-subw	last	0.6950000000000001	0.6357142857142858
mBERT	Latvian	case_propn	next1	first	0.7571428571428571	0.7178571428571427
mBERT	Latvian	case_propn	permute	first	0.6235714285714286	0.6057142857142858
mBERT	Latvian	case_propn	permute	last	0.8542857142857142	0.8828571428571428
mBERT	Latvian	case_propn	prev1	last	0.8064285714285714	0.8057142857142857
mBERT	Latvian	case_propn		first	0.7528571428571428	0.7464285714285713
mBERT	Latvian	case_propn		last	0.9407142857142857	0.9585714285714285
mBERT	Latvian	definite_adj	B$_2$	first	0.7771428571428572	0.7335714285714285
mBERT	Latvian	definite_adj	B$_2$	last	0.9521428571428572	0.9178571428571429
mBERT	Latvian	definite_adj	L$_2$	first	0.745	0.735
mBERT	Latvian	definite_adj	L$_2$	last	0.9657142857142856	0.9557142857142856
mBERT	Latvian	definite_adj	R$_2$	first	0.7892857142857144	0.75
mBERT	Latvian	definite_adj	R$_2$	last	0.965	0.925
mBERT	Latvian	definite_adj	TARG	first	0.7664285714285715	0.7328571428571429
mBERT	Latvian	definite_adj	TARG	last	0.7671428571428571	0.7264285714285714
mBERT	Latvian	definite_adj	mBERT-rand-subw	first	0.5599999999999999	0.5378571428571429
mBERT	Latvian	definite_adj	mBERT-rand-subw	last	0.8907142857142858	0.8535714285714285
mBERT	Latvian	definite_adj	next1	first	0.7707142857142858	0.7942857142857144
mBERT	Latvian	definite_adj	permute	first	0.6964285714285714	0.7028571428571428
mBERT	Latvian	definite_adj	permute	last	0.9221428571428572	0.8971428571428571
mBERT	Latvian	definite_adj	prev1	last	0.8371428571428571	0.8314285714285713
mBERT	Latvian	definite_adj		first	0.7571428571428571	0.7585714285714287
mBERT	Latvian	definite_adj		last	0.9571428571428571	0.937142857142857
mBERT	Latvian	definite_verb	B$_2$	first	0.8971428571428571	0.8528571428571429
mBERT	Latvian	definite_verb	B$_2$	last	0.9835714285714285	0.96
mBERT	Latvian	definite_verb	L$_2$	first	0.8964285714285715	0.8614285714285714
mBERT	Latvian	definite_verb	L$_2$	last	0.9764285714285714	0.9571428571428571
mBERT	Latvian	definite_verb	R$_2$	first	0.9228571428571428	0.8671428571428572
mBERT	Latvian	definite_verb	R$_2$	last	0.9771428571428571	0.9521428571428572
mBERT	Latvian	definite_verb	TARG	first	0.835	0.8057142857142857
mBERT	Latvian	definite_verb	TARG	last	0.8328571428571429	0.8114285714285714
mBERT	Latvian	definite_verb	mBERT-rand-subw	first	0.5492857142857143	0.6271428571428571
mBERT	Latvian	definite_verb	mBERT-rand-subw	last	0.9292857142857144	0.87
mBERT	Latvian	definite_verb	next1	first	0.8807142857142857	0.8592857142857142
mBERT	Latvian	definite_verb	permute	first	0.7999999999999999	0.7657142857142858
mBERT	Latvian	definite_verb	permute	last	0.9671428571428571	0.9507142857142856
mBERT	Latvian	definite_verb	prev1	last	0.9364285714285714	0.9014285714285715
mBERT	Latvian	definite_verb		first	0.9057142857142857	0.8721428571428572
mBERT	Latvian	definite_verb		last	0.9764285714285714	0.9464285714285714
mBERT	Latvian	gender_adj	B$_2$	first	0.7478571428571429	0.7071428571428571
mBERT	Latvian	gender_adj	B$_2$	last	0.8664285714285713	0.8271428571428572
mBERT	Latvian	gender_adj	L$_2$	first	0.7714285714285715	0.7692857142857142
mBERT	Latvian	gender_adj	L$_2$	last	0.9071428571428573	0.8678571428571429
mBERT	Latvian	gender_adj	R$_2$	first	0.735	0.7392857142857142
mBERT	Latvian	gender_adj	R$_2$	last	0.87	0.8214285714285714
mBERT	Latvian	gender_adj	TARG	first	0.8114285714285714	0.8071428571428572
mBERT	Latvian	gender_adj	TARG	last	0.8071428571428572	0.8164285714285714
mBERT	Latvian	gender_adj	mBERT-rand-subw	first	0.5457142857142857	0.5085714285714286
mBERT	Latvian	gender_adj	mBERT-rand-subw	last	0.74	0.6507142857142857
mBERT	Latvian	gender_adj	next1	first	0.8128571428571428	0.7228571428571428
mBERT	Latvian	gender_adj	permute	first	0.665	0.6692857142857144
mBERT	Latvian	gender_adj	permute	last	0.8321428571428572	0.8228571428571428
mBERT	Latvian	gender_adj	prev1	last	0.8235714285714285	0.7628571428571428
mBERT	Latvian	gender_adj		first	0.7421428571428572	0.745
mBERT	Latvian	gender_adj		last	0.9007142857142857	0.86
mBERT	Latvian	gender_noun	B$_2$	first	0.8150000000000001	0.7592857142857143
mBERT	Latvian	gender_noun	B$_2$	last	0.8814285714285715	0.8764285714285714
mBERT	Latvian	gender_noun	L$_2$	first	0.8285714285714285	0.8057142857142857
mBERT	Latvian	gender_noun	L$_2$	last	0.8978571428571429	0.8821428571428571
mBERT	Latvian	gender_noun	R$_2$	first	0.8142857142857143	0.7578571428571428
mBERT	Latvian	gender_noun	R$_2$	last	0.8814285714285715	0.8764285714285714
mBERT	Latvian	gender_noun	TARG	first	0.5885714285714286	0.615
mBERT	Latvian	gender_noun	TARG	last	0.5842857142857143	0.6035714285714285
mBERT	Latvian	gender_noun	mBERT-rand-subw	first	0.5607142857142857	0.5235714285714286
mBERT	Latvian	gender_noun	mBERT-rand-subw	last	0.7742857142857142	0.6692857142857144
mBERT	Latvian	gender_noun	next1	first	0.8371428571428571	0.7728571428571429
mBERT	Latvian	gender_noun	permute	first	0.7585714285714287	0.7221428571428571
mBERT	Latvian	gender_noun	permute	last	0.8614285714285714	0.8614285714285714
mBERT	Latvian	gender_noun	prev1	last	0.8728571428571429	0.7964285714285715
mBERT	Latvian	gender_noun		first	0.812857142857143	0.7714285714285715
mBERT	Latvian	gender_noun		last	0.9114285714285714	0.8692857142857143
mBERT	Latvian	gender_propn	B$_2$	first	0.8192857142857142	0.705
mBERT	Latvian	gender_propn	B$_2$	last	0.88	0.8328571428571429
mBERT	Latvian	gender_propn	L$_2$	first	0.8621428571428572	0.7635714285714286
mBERT	Latvian	gender_propn	L$_2$	last	0.925	0.87
mBERT	Latvian	gender_propn	R$_2$	first	0.8285714285714285	0.705
mBERT	Latvian	gender_propn	R$_2$	last	0.8957142857142858	0.8442857142857143
mBERT	Latvian	gender_propn	TARG	first	0.7535714285714287	0.6799999999999999
mBERT	Latvian	gender_propn	TARG	last	0.7542857142857143	0.665
mBERT	Latvian	gender_propn	mBERT-rand-subw	first	0.5914285714285714	0.5307142857142857
mBERT	Latvian	gender_propn	mBERT-rand-subw	last	0.7142857142857143	0.7107142857142856
mBERT	Latvian	gender_propn	next1	first	0.8678571428571429	0.8092857142857143
mBERT	Latvian	gender_propn	permute	first	0.7985714285714286	0.7142857142857143
mBERT	Latvian	gender_propn	permute	last	0.8264285714285714	0.8228571428571428
mBERT	Latvian	gender_propn	prev1	last	0.8435714285714285	0.8107142857142857
mBERT	Latvian	gender_propn		first	0.8771428571428571	0.7835714285714286
mBERT	Latvian	gender_propn		last	0.9514285714285714	0.8914285714285715
mBERT	Latvian	gender_verb	B$_2$	first	0.812142857142857	0.7892857142857144
mBERT	Latvian	gender_verb	B$_2$	last	0.9528571428571428	0.9285714285714286
mBERT	Latvian	gender_verb	L$_2$	first	0.8235714285714285	0.8035714285714286
mBERT	Latvian	gender_verb	L$_2$	last	0.9442857142857142	0.9542857142857143
mBERT	Latvian	gender_verb	R$_2$	first	0.7742857142857142	0.7842857142857144
mBERT	Latvian	gender_verb	R$_2$	last	0.9357142857142857	0.9385714285714286
mBERT	Latvian	gender_verb	TARG	first	0.7871428571428571	0.8150000000000001
mBERT	Latvian	gender_verb	TARG	last	0.7907142857142857	0.8221428571428572
mBERT	Latvian	gender_verb	mBERT-rand-subw	first	0.535	0.4828571428571428
mBERT	Latvian	gender_verb	mBERT-rand-subw	last	0.8871428571428571	0.8592857142857142
mBERT	Latvian	gender_verb	next1	first	0.74	0.7685714285714286
mBERT	Latvian	gender_verb	permute	first	0.7585714285714287	0.7707142857142858
mBERT	Latvian	gender_verb	permute	last	0.8935714285714286	0.9257142857142858
mBERT	Latvian	gender_verb	prev1	last	0.9007142857142857	0.9114285714285714
mBERT	Latvian	gender_verb		first	0.7592857142857143	0.8228571428571428
mBERT	Latvian	gender_verb		last	0.9364285714285714	0.96
mBERT	Latvian	number_adj	B$_2$	first	0.835	0.7642857142857142
mBERT	Latvian	number_adj	B$_2$	last	0.9157142857142857	0.9078571428571429
mBERT	Latvian	number_adj	L$_2$	first	0.8428571428571427	0.8507142857142858
mBERT	Latvian	number_adj	L$_2$	last	0.9307142857142858	0.9214285714285715
mBERT	Latvian	number_adj	R$_2$	first	0.7964285714285715	0.7857142857142857
mBERT	Latvian	number_adj	R$_2$	last	0.9214285714285715	0.9207142857142857
mBERT	Latvian	number_adj	TARG	first	0.8614285714285714	0.8842857142857143
mBERT	Latvian	number_adj	TARG	last	0.8614285714285714	0.8835714285714287
mBERT	Latvian	number_adj	mBERT-rand-subw	first	0.5421428571428571	0.5207142857142857
mBERT	Latvian	number_adj	mBERT-rand-subw	last	0.8078571428571429	0.8478571428571428
mBERT	Latvian	number_adj	next1	first	0.8549999999999999	0.84
mBERT	Latvian	number_adj	permute	first	0.7592857142857143	0.7942857142857144
mBERT	Latvian	number_adj	permute	last	0.91	0.9228571428571428
mBERT	Latvian	number_adj	prev1	last	0.8878571428571428	0.9057142857142857
mBERT	Latvian	number_adj		first	0.8585714285714285	0.8671428571428572
mBERT	Latvian	number_adj		last	0.9457142857142856	0.9407142857142857
mBERT	Latvian	number_verb	B$_2$	first	0.795	0.7214285714285714
mBERT	Latvian	number_verb	B$_2$	last	0.9400000000000001	0.9092857142857144
mBERT	Latvian	number_verb	L$_2$	first	0.8257142857142856	0.7435714285714285
mBERT	Latvian	number_verb	L$_2$	last	0.9342857142857143	0.9107142857142857
mBERT	Latvian	number_verb	R$_2$	first	0.8035714285714286	0.7092857142857143
mBERT	Latvian	number_verb	R$_2$	last	0.9371428571428572	0.9221428571428572
mBERT	Latvian	number_verb	TARG	first	0.7514285714285714	0.7235714285714285
mBERT	Latvian	number_verb	TARG	last	0.7564285714285715	0.7142857142857143
mBERT	Latvian	number_verb	mBERT-rand-subw	first	0.5728571428571428	0.54
mBERT	Latvian	number_verb	mBERT-rand-subw	last	0.8242857142857142	0.7814285714285715
mBERT	Latvian	number_verb	next1	first	0.7678571428571429	0.7271428571428571
mBERT	Latvian	number_verb	permute	first	0.7414285714285713	0.7078571428571429
mBERT	Latvian	number_verb	permute	last	0.905	0.9207142857142857
mBERT	Latvian	number_verb	prev1	last	0.8778571428571428	0.8357142857142856
mBERT	Latvian	number_verb		first	0.7971428571428572	0.7221428571428571
mBERT	Latvian	number_verb		last	0.93	0.9228571428571428
mBERT	Latvian	person_verb	B$_2$	first	0.7299218194740583	0.6538734896943852
mBERT	Latvian	person_verb	B$_2$	last	0.9388770433546554	0.8486140724946695
mBERT	Latvian	person_verb	L$_2$	first	0.8130774697938877	0.6687988628287135
mBERT	Latvian	person_verb	L$_2$	last	0.9502487562189055	0.8578535891968728
mBERT	Latvian	person_verb	R$_2$	first	0.8073916133617626	0.6666666666666667
mBERT	Latvian	person_verb	R$_2$	last	0.9523809523809524	0.8727789623312011
mBERT	Latvian	person_verb	TARG	first	0.7292110874200427	0.6041222459132907
mBERT	Latvian	person_verb	TARG	last	0.7327647476901208	0.6204690831556503
mBERT	Latvian	person_verb	mBERT-rand-subw	first	0.4221748400852879	0.4243070362473347
mBERT	Latvian	person_verb	mBERT-rand-subw	last	0.8656716417910447	0.8393745557924662
mBERT	Latvian	person_verb	next1	first	0.8088130774697939	0.6808813077469794
mBERT	Latvian	person_verb	permute	first	0.712864250177683	0.6247334754797441
mBERT	Latvian	person_verb	permute	last	0.933901918976546	0.8564321250888415
mBERT	Latvian	person_verb	prev1	last	0.8017057569296375	0.7974413646055437
mBERT	Latvian	person_verb		first	0.8415067519545131	0.6922530206112295
mBERT	Latvian	person_verb		last	0.9559346126510306	0.8756218905472636
mBERT	Latvian	polarity_verb	B$_2$	first	1.0	0.9785714285714285
mBERT	Latvian	polarity_verb	B$_2$	last	0.9271428571428572	0.9171428571428571
mBERT	Latvian	polarity_verb	L$_2$	first	1.0	0.9828571428571429
mBERT	Latvian	polarity_verb	L$_2$	last	0.95	0.9042857142857142
mBERT	Latvian	polarity_verb	R$_2$	first	0.9992857142857143	0.9835714285714285
mBERT	Latvian	polarity_verb	R$_2$	last	0.9107142857142857	0.9064285714285715
mBERT	Latvian	polarity_verb	TARG	first	0.6492857142857142	0.6985714285714285
mBERT	Latvian	polarity_verb	TARG	last	0.6357142857142858	0.6821428571428572
mBERT	Latvian	polarity_verb	mBERT-rand-subw	first	0.9764285714285714	0.9757142857142858
mBERT	Latvian	polarity_verb	mBERT-rand-subw	last	0.5407142857142857	0.5785714285714285
mBERT	Latvian	polarity_verb	next1	first	0.9871428571428572	0.9585714285714285
mBERT	Latvian	polarity_verb	permute	first	0.9978571428571429	0.9821428571428571
mBERT	Latvian	polarity_verb	permute	last	0.8928571428571429	0.885
mBERT	Latvian	polarity_verb	prev1	last	0.9421428571428571	0.9114285714285714
mBERT	Latvian	polarity_verb		first	1.0	0.9785714285714285
mBERT	Latvian	polarity_verb		last	0.9257142857142858	0.8828571428571428
mBERT	Latvian	tense_verb	B$_2$	first	0.6773276474769012	0.6552949538024164
mBERT	Latvian	tense_verb	B$_2$	last	0.8599857853589196	0.8187633262260128
mBERT	Latvian	tense_verb	L$_2$	first	0.6759061833688699	0.652452025586354
mBERT	Latvian	tense_verb	L$_2$	last	0.8727789623312011	0.8393745557924662
mBERT	Latvian	tense_verb	R$_2$	first	0.6844349680170575	0.642501776830135
mBERT	Latvian	tense_verb	R$_2$	last	0.8777540867093105	0.8244491826581378
mBERT	Latvian	tense_verb	TARG	first	0.5593461265103057	0.46908315565031977
mBERT	Latvian	tense_verb	TARG	last	0.5657427149964463	0.46197583511016344
mBERT	Latvian	tense_verb	mBERT-rand-subw	first	0.39872068230277186	0.43070362473347545
mBERT	Latvian	tense_verb	mBERT-rand-subw	last	0.7213930348258707	0.6794598436389482
mBERT	Latvian	tense_verb	next1	first	0.6858564321250888	0.6972281449893389
mBERT	Latvian	tense_verb	permute	first	0.6375266524520257	0.6275764036958067
mBERT	Latvian	tense_verb	permute	last	0.8585643212508884	0.814498933901919
mBERT	Latvian	tense_verb	prev1	last	0.8009950248756219	0.7832267235252309
mBERT	Latvian	tense_verb		first	0.6879886282871358	0.6510305614783227
mBERT	Latvian	tense_verb		last	0.8976545842217484	0.8550106609808102
mBERT	Latvian	verbform_verb	B$_2$	first	0.7835714285714286	0.6921428571428571
mBERT	Latvian	verbform_verb	B$_2$	last	0.9035714285714286	0.8742857142857143
mBERT	Latvian	verbform_verb	L$_2$	first	0.8114285714285714	0.7571428571428571
mBERT	Latvian	verbform_verb	L$_2$	last	0.9185714285714287	0.8871428571428571
mBERT	Latvian	verbform_verb	R$_2$	first	0.8085714285714286	0.7707142857142858
mBERT	Latvian	verbform_verb	R$_2$	last	0.9242857142857144	0.9207142857142857
mBERT	Latvian	verbform_verb	TARG	first	0.6928571428571428	0.7085714285714285
mBERT	Latvian	verbform_verb	TARG	last	0.6835714285714286	0.705
mBERT	Latvian	verbform_verb	mBERT-rand-subw	first	0.36428571428571427	0.3028571428571429
mBERT	Latvian	verbform_verb	mBERT-rand-subw	last	0.7178571428571427	0.7107142857142856
mBERT	Latvian	verbform_verb	next1	first	0.7778571428571429	0.765
mBERT	Latvian	verbform_verb	permute	first	0.7171428571428571	0.7314285714285714
mBERT	Latvian	verbform_verb	permute	last	0.8821428571428571	0.885
mBERT	Latvian	verbform_verb	prev1	last	0.8671428571428572	0.8692857142857143
mBERT	Latvian	verbform_verb		first	0.8571428571428571	0.8235714285714285
mBERT	Latvian	verbform_verb		last	0.9292857142857144	0.9107142857142857
mBERT	Latvian	voice_verb	B$_2$	first	0.89	0.8885714285714286
mBERT	Latvian	voice_verb	B$_2$	last	0.9521428571428572	0.9492857142857142
mBERT	Latvian	voice_verb	L$_2$	first	0.8971428571428571	0.8664285714285713
mBERT	Latvian	voice_verb	L$_2$	last	0.955	0.9585714285714285
mBERT	Latvian	voice_verb	R$_2$	first	0.9264285714285715	0.9285714285714286
mBERT	Latvian	voice_verb	R$_2$	last	0.9835714285714285	0.9678571428571427
mBERT	Latvian	voice_verb	TARG	first	0.8264285714285714	0.8099999999999999
mBERT	Latvian	voice_verb	TARG	last	0.8242857142857142	0.8157142857142857
mBERT	Latvian	voice_verb	mBERT-rand-subw	first	0.64	0.5535714285714286
mBERT	Latvian	voice_verb	mBERT-rand-subw	last	0.8521428571428571	0.8021428571428572
mBERT	Latvian	voice_verb	next1	first	0.9328571428571429	0.8935714285714286
mBERT	Latvian	voice_verb	permute	first	0.8392857142857143	0.8407142857142856
mBERT	Latvian	voice_verb	permute	last	0.9349999999999999	0.9478571428571428
mBERT	Latvian	voice_verb	prev1	last	0.97	0.9585714285714285
mBERT	Latvian	voice_verb		first	0.9128571428571429	0.9128571428571429
mBERT	Latvian	voice_verb		last	0.9821428571428571	0.9707142857142858
mBERT	Lithuanian	case_noun	B$_2$	first	0.6631652661064426	0.6435574229691877
mBERT	Lithuanian	case_noun	B$_2$	last	0.8998599439775911	0.9236694677871149
mBERT	Lithuanian	case_noun	L$_2$	first	0.65406162464986	0.6484593837535014
mBERT	Lithuanian	case_noun	L$_2$	last	0.919467787114846	0.9425770308123249
mBERT	Lithuanian	case_noun	R$_2$	first	0.6372549019607844	0.6498599439775911
mBERT	Lithuanian	case_noun	R$_2$	last	0.9432773109243697	0.9488795518207284
mBERT	Lithuanian	case_noun	TARG	first	0.677170868347339	0.6400560224089636
mBERT	Lithuanian	case_noun	TARG	last	0.6827731092436975	0.6414565826330533
mBERT	Lithuanian	case_noun	mBERT-rand-subw	first	0.21428571428571422	0.18137254901960778
mBERT	Lithuanian	case_noun	mBERT-rand-subw	last	0.7836134453781513	0.6869747899159664
mBERT	Lithuanian	case_noun	next1	first	0.6673669467787116	0.6624649859943977
mBERT	Lithuanian	case_noun	permute	first	0.5441176470588235	0.5357142857142857
mBERT	Lithuanian	case_noun	permute	last	0.8879551820728292	0.90406162464986
mBERT	Lithuanian	case_noun	prev1	last	0.7275910364145658	0.7570028011204482
mBERT	Lithuanian	case_noun		first	0.6491596638655462	0.6365546218487396
mBERT	Lithuanian	case_noun		last	0.9355742296918768	0.9439775910364145
mBERT	Lithuanian	gender_noun	B$_2$	first	0.8200000000000001	0.8007142857142858
mBERT	Lithuanian	gender_noun	B$_2$	last	0.8757142857142857	0.8592857142857142
mBERT	Lithuanian	gender_noun	L$_2$	first	0.8142857142857143	0.8014285714285715
mBERT	Lithuanian	gender_noun	L$_2$	last	0.8657142857142857	0.8871428571428571
mBERT	Lithuanian	gender_noun	R$_2$	first	0.8	0.8064285714285715
mBERT	Lithuanian	gender_noun	R$_2$	last	0.9171428571428571	0.8707142857142857
mBERT	Lithuanian	gender_noun	TARG	first	0.5857142857142856	0.5835714285714285
mBERT	Lithuanian	gender_noun	TARG	last	0.595	0.5792857142857143
mBERT	Lithuanian	gender_noun	mBERT-rand-subw	first	0.5492857142857143	0.5678571428571428
mBERT	Lithuanian	gender_noun	mBERT-rand-subw	last	0.7092857142857143	0.6307142857142857
mBERT	Lithuanian	gender_noun	next1	first	0.835	0.8142857142857143
mBERT	Lithuanian	gender_noun	permute	first	0.7785714285714286	0.7428571428571429
mBERT	Lithuanian	gender_noun	permute	last	0.89	0.8578571428571429
mBERT	Lithuanian	gender_noun	prev1	last	0.85	0.8142857142857143
mBERT	Lithuanian	gender_noun		first	0.8085714285714286	0.8064285714285715
mBERT	Lithuanian	gender_noun		last	0.9021428571428572	0.8807142857142857
mBERT	Lithuanian	number_noun	B$_2$	first	0.8457142857142858	0.8621428571428572
mBERT	Lithuanian	number_noun	B$_2$	last	0.9507142857142856	0.8978571428571429
mBERT	Lithuanian	number_noun	L$_2$	first	0.85	0.8728571428571429
mBERT	Lithuanian	number_noun	L$_2$	last	0.9578571428571429	0.9228571428571428
mBERT	Lithuanian	number_noun	R$_2$	first	0.8664285714285713	0.8185714285714285
mBERT	Lithuanian	number_noun	R$_2$	last	0.9464285714285714	0.9121428571428571
mBERT	Lithuanian	number_noun	TARG	first	0.7421428571428572	0.6564285714285715
mBERT	Lithuanian	number_noun	TARG	last	0.7435714285714285	0.6592857142857144
mBERT	Lithuanian	number_noun	mBERT-rand-subw	first	0.5842857142857143	0.5085714285714286
mBERT	Lithuanian	number_noun	mBERT-rand-subw	last	0.8342857142857143	0.8164285714285714
mBERT	Lithuanian	number_noun	next1	first	0.8592857142857142	0.8807142857142857
mBERT	Lithuanian	number_noun	permute	first	0.8035714285714286	0.8378571428571429
mBERT	Lithuanian	number_noun	permute	last	0.9085714285714286	0.9092857142857144
mBERT	Lithuanian	number_noun	prev1	last	0.8964285714285715	0.8771428571428571
mBERT	Lithuanian	number_noun		first	0.8371428571428571	0.8285714285714285
mBERT	Lithuanian	number_noun		last	0.9585714285714285	0.9435714285714285
mBERT	Lithuanian	number_verb	B$_2$	first	0.7321428571428571	0.6950000000000001
mBERT	Lithuanian	number_verb	B$_2$	last	0.7892857142857144	0.8085714285714286
mBERT	Lithuanian	number_verb	L$_2$	first	0.7357142857142858	0.7264285714285714
mBERT	Lithuanian	number_verb	L$_2$	last	0.8157142857142857	0.835
mBERT	Lithuanian	number_verb	R$_2$	first	0.8057142857142857	0.7464285714285713
mBERT	Lithuanian	number_verb	R$_2$	last	0.9085714285714286	0.8614285714285714
mBERT	Lithuanian	number_verb	TARG	first	0.7971428571428572	0.7507142857142857
mBERT	Lithuanian	number_verb	TARG	last	0.7957142857142857	0.7564285714285715
mBERT	Lithuanian	number_verb	mBERT-rand-subw	first	0.5542857142857144	0.48857142857142855
mBERT	Lithuanian	number_verb	mBERT-rand-subw	last	0.6771428571428572	0.7299999999999999
mBERT	Lithuanian	number_verb	next1	first	0.7678571428571429	0.7335714285714285
mBERT	Lithuanian	number_verb	permute	first	0.6478571428571429	0.6535714285714286
mBERT	Lithuanian	number_verb	permute	last	0.7578571428571428	0.8057142857142858
mBERT	Lithuanian	number_verb	prev1	last	0.8021428571428572	0.7728571428571429
mBERT	Lithuanian	number_verb		first	0.7892857142857144	0.7742857142857142
mBERT	Lithuanian	number_verb		last	0.8907142857142858	0.8792857142857143
mBERT	Norwegian_Bokmal	definite_adj	B$_2$	first	0.8642857142857142	0.8828571428571428
mBERT	Norwegian_Bokmal	definite_adj	B$_2$	last	0.9799999999999999	0.9664285714285714
mBERT	Norwegian_Bokmal	definite_adj	L$_2$	first	0.8728571428571429	0.8950000000000001
mBERT	Norwegian_Bokmal	definite_adj	L$_2$	last	0.9892857142857142	0.9671428571428571
mBERT	Norwegian_Bokmal	definite_adj	R$_2$	first	0.9357142857142858	0.9485714285714285
mBERT	Norwegian_Bokmal	definite_adj	R$_2$	last	0.9942857142857143	0.9842857142857142
mBERT	Norwegian_Bokmal	definite_adj	TARG	first	0.9792857142857142	0.9535714285714285
mBERT	Norwegian_Bokmal	definite_adj	TARG	last	0.9792857142857142	0.9535714285714285
mBERT	Norwegian_Bokmal	definite_adj	mBERT-rand-subw	first	0.6092857142857142	0.5571428571428572
mBERT	Norwegian_Bokmal	definite_adj	mBERT-rand-subw	last	0.8657142857142857	0.8950000000000001
mBERT	Norwegian_Bokmal	definite_adj	next1	first	0.9207142857142857	0.9314285714285715
mBERT	Norwegian_Bokmal	definite_adj	permute	first	0.8235714285714285	0.8557142857142858
mBERT	Norwegian_Bokmal	definite_adj	permute	last	0.975	0.9728571428571428
mBERT	Norwegian_Bokmal	definite_adj	prev1	last	0.95	0.9271428571428572
mBERT	Norwegian_Bokmal	definite_adj		first	0.93	0.9528571428571428
mBERT	Norwegian_Bokmal	definite_adj		last	0.995	0.9785714285714285
mBERT	Norwegian_Bokmal	definite_noun	B$_2$	first	0.9364285714285714	0.9164285714285715
mBERT	Norwegian_Bokmal	definite_noun	B$_2$	last	0.9878571428571429	0.9864285714285714
mBERT	Norwegian_Bokmal	definite_noun	L$_2$	first	0.9278571428571428	0.9364285714285714
mBERT	Norwegian_Bokmal	definite_noun	L$_2$	last	0.985	0.9985714285714286
mBERT	Norwegian_Bokmal	definite_noun	R$_2$	first	0.905	0.9085714285714286
mBERT	Norwegian_Bokmal	definite_noun	R$_2$	last	0.99	0.9878571428571429
mBERT	Norwegian_Bokmal	definite_noun	TARG	first	0.8892857142857142	0.8385714285714286
mBERT	Norwegian_Bokmal	definite_noun	TARG	last	0.8807142857142857	0.8371428571428571
mBERT	Norwegian_Bokmal	definite_noun	mBERT-rand-subw	first	0.5914285714285714	0.495
mBERT	Norwegian_Bokmal	definite_noun	mBERT-rand-subw	last	0.8371428571428571	0.8671428571428572
mBERT	Norwegian_Bokmal	definite_noun	next1	first	0.8921428571428571	0.8657142857142857
mBERT	Norwegian_Bokmal	definite_noun	permute	first	0.8721428571428572	0.8778571428571428
mBERT	Norwegian_Bokmal	definite_noun	permute	last	0.9857142857142858	0.995
mBERT	Norwegian_Bokmal	definite_noun	prev1	last	0.9028571428571429	0.9271428571428572
mBERT	Norwegian_Bokmal	definite_noun		first	0.8878571428571428	0.8857142857142858
mBERT	Norwegian_Bokmal	definite_noun		last	0.99	1.0
mBERT	Norwegian_Bokmal	gender_noun	B$_2$	first	0.5849324804548685	0.5465529495380241
mBERT	Norwegian_Bokmal	gender_noun	B$_2$	last	0.7931769722814499	0.8045486851457
mBERT	Norwegian_Bokmal	gender_noun	L$_2$	first	0.5863539445628998	0.5721393034825871
mBERT	Norwegian_Bokmal	gender_noun	L$_2$	last	0.8031272210376689	0.8038379530916845
mBERT	Norwegian_Bokmal	gender_noun	R$_2$	first	0.611229566453447	0.5671641791044776
mBERT	Norwegian_Bokmal	gender_noun	R$_2$	last	0.7860696517412935	0.8109452736318408
